,Mouse,Amplitude,Day,TimeBin,Sleep,Proportion
349,Ca_EEG2-3,1.5mA,PostNeutral,6.0,wake,40.166666666666664
350,Ca_EEG2-3,1.5mA,PostNeutral,7.0,sleep,26.666666666666668
351,Ca_EEG2-3,1.5mA,PostNeutral,7.0,wake,73.33333333333333
352,Ca_EEG2-3,1.5mA,PostNeutral,8.0,sleep,0.0
353,Ca_EEG2-3,1.5mA,PostNeutral,8.0,wake,100.0
354,Ca_EEG2-3,1.5mA,PostNeutral,9.0,sleep,0.0
355,Ca_EEG2-3,1.5mA,PostNeutral,9.0,wake,100.0
356,Ca_EEG2-3,1.5mA,PostNeutral,10.0,sleep,0.16666666666666669
357,Ca_EEG2-3,1.5mA,PostNeutral,10.0,wake,99.83333333333333
358,Ca_EEG2-3,1.5mA,PostNeutral,11.0,sleep,0.0
359,Ca_EEG2-3,1.5mA,PostNeutral,11.0,wake,100.0
360,Ca_EEG2-3,1.5mA,PostNeutral,12.0,sleep,63.333333333333336
361,Ca_EEG2-3,1.5mA,PostNeutral,12.0,wake,36.666666666666664
362,Ca_EEG2-3,1.5mA,PostNeutral,13.0,sleep,13.166666666666666
363,Ca_EEG2-3,1.5mA,PostNeutral,13.0,wake,86.83333333333333
364,Ca_EEG2-3,1.5mA,PostNeutral,14.0,sleep,52.0
365,Ca_EEG2-3,1.5mA,PostNeutral,14.0,wake,48.0
366,Ca_EEG2-3,1.5mA,PostNeutral,15.0,sleep,75.83333333333333
367,Ca_EEG2-3,1.5mA,PostNeutral,15.0,wake,24.166666666666668
368,Ca_EEG2-3,1.5mA,PostNeutral,16.0,sleep,47.0
369,Ca_EEG2-3,1.5mA,PostNeutral,16.0,wake,53.0
370,Ca_EEG2-3,1.5mA,PostNeutral,17.0,sleep,28.333333333333336
371,Ca_EEG2-3,1.5mA,PostNeutral,17.0,wake,71.66666666666667
372,Ca_EEG2-3,1.5mA,PostNeutral,18.0,sleep,0.33333333333333337
373,Ca_EEG2-3,1.5mA,PostNeutral,18.0,wake,99.66666666666667
374,Ca_EEG2-3,1.5mA,PostNeutral,19.0,sleep,0.0
375,Ca_EEG2-3,1.5mA,PostNeutral,19.0,wake,100.0
376,Ca_EEG2-3,1.5mA,PostNeutral,20.0,sleep,90.0
377,Ca_EEG2-3,1.5mA,PostNeutral,20.0,wake,10.0
378,Ca_EEG2-3,1.5mA,PostNeutral,21.0,sleep,63.66666666666667
379,Ca_EEG2-3,1.5mA,PostNeutral,21.0,wake,36.333333333333336
380,Ca_EEG2-3,1.5mA,PostNeutral,22.0,sleep,62.66666666666667
381,Ca_EEG2-3,1.5mA,PostNeutral,22.0,wake,37.333333333333336
382,Ca_EEG2-3,1.5mA,PostNeutral,23.0,sleep,91.0
383,Ca_EEG2-3,1.5mA,PostNeutral,23.0,wake,9.0
384,Ca_EEG2-3,1.5mA,PreNeutral,0.0,sleep,61.166666666666664
385,Ca_EEG2-3,1.5mA,PreNeutral,0.0,wake,38.83333333333333
386,Ca_EEG2-3,1.5mA,PreNeutral,1.0,sleep,63.66666666666666
387,Ca_EEG2-3,1.5mA,PreNeutral,1.0,wake,36.333333333333336
388,Ca_EEG2-3,1.5mA,PreNeutral,2.0,sleep,74.5
389,Ca_EEG2-3,1.5mA,PreNeutral,2.0,wake,25.5
390,Ca_EEG2-3,1.5mA,PreNeutral,3.0,sleep,87.16666666666666
391,Ca_EEG2-3,1.5mA,PreNeutral,3.0,wake,12.833333333333332
392,Ca_EEG2-3,1.5mA,PreNeutral,4.0,sleep,39.333333333333336
393,Ca_EEG2-3,1.5mA,PreNeutral,4.0,wake,60.66666666666667
394,Ca_EEG2-3,1.5mA,PreNeutral,5.0,sleep,76.11650485436893
395,Ca_EEG2-3,1.5mA,PreNeutral,5.0,wake,23.883495145631066
396,Ca_EEG2-3,1.5mA,PreNeutral,6.0,sleep,54.013377926421406
397,Ca_EEG2-3,1.5mA,PreNeutral,6.0,wake,45.9866220735786
398,Ca_EEG2-3,1.5mA,PreNeutral,7.0,sleep,17.5
399,Ca_EEG2-3,1.5mA,PreNeutral,7.0,wake,82.5
400,Ca_EEG2-3,1.5mA,PreNeutral,8.0,sleep,29.333333333333336
401,Ca_EEG2-3,1.5mA,PreNeutral,8.0,wake,70.66666666666667
402,Ca_EEG2-3,1.5mA,PreNeutral,9.0,sleep,11.833333333333334
403,Ca_EEG2-3,1.5mA,PreNeutral,9.0,wake,88.16666666666667
404,Ca_EEG2-3,1.5mA,PreNeutral,10.0,sleep,17.333333333333336
405,Ca_EEG2-3,1.5mA,PreNeutral,10.0,wake,82.66666666666667
406,Ca_EEG2-3,1.5mA,PreNeutral,11.0,sleep,39.666666666666664
407,Ca_EEG2-3,1.5mA,PreNeutral,11.0,wake,60.333333333333336
408,Ca_EEG2-3,1.5mA,PreNeutral,12.0,sleep,53.666666666666664
409,Ca_EEG2-3,1.5mA,PreNeutral,12.0,wake,46.33333333333333
410,Ca_EEG2-3,1.5mA,PreNeutral,13.0,sleep,41.333333333333336
411,Ca_EEG2-3,1.5mA,PreNeutral,13.0,wake,58.666666666666664
412,Ca_EEG2-3,1.5mA,PreNeutral,14.0,sleep,53.333333333333336
413,Ca_EEG2-3,1.5mA,PreNeutral,14.0,wake,46.666666666666664
414,Ca_EEG2-3,1.5mA,PreNeutral,15.0,sleep,60.50000000000001
415,Ca_EEG2-3,1.5mA,PreNeutral,15.0,wake,39.5
416,Ca_EEG2-3,1.5mA,PreNeutral,16.0,sleep,32.166666666666664
417,Ca_EEG2-3,1.5mA,PreNeutral,16.0,wake,67.83333333333333
418,Ca_EEG2-3,1.5mA,PreNeutral,17.0,sleep,46.333333333333336
419,Ca_EEG2-3,1.5mA,PreNeutral,17.0,wake,53.666666666666664
420,Ca_EEG2-3,1.5mA,PreNeutral,18.0,sleep,62.5
421,Ca_EEG2-3,1.5mA,PreNeutral,18.0,wake,37.5
422,Ca_EEG2-3,1.5mA,PreNeutral,19.0,sleep,12.666666666666668
423,Ca_EEG2-3,1.5mA,PreNeutral,19.0,wake,87.33333333333333
424,Ca_EEG2-3,1.5mA,PreNeutral,20.0,sleep,91.66666666666667
425,Ca_EEG2-3,1.5mA,PreNeutral,20.0,wake,8.333333333333332
426,Ca_EEG2-3,1.5mA,PreNeutral,21.0,sleep,72.0
427,Ca_EEG2-3,1.5mA,PreNeutral,21.0,wake,28.000000000000004
428,Ca_EEG2-3,1.5mA,PreNeutral,22.0,sleep,73.83333333333333
429,Ca_EEG2-3,1.5mA,PreNeutral,22.0,wake,26.166666666666664
430,Ca_EEG2-3,1.5mA,PreNeutral,23.0,sleep,45.81395348837209
431,Ca_EEG2-3,1.5mA,PreNeutral,23.0,wake,54.18604651162791
432,Ca_EEG3-1,0.25mA,PostAversive,0.0,sleep,31.833333333333332
433,Ca_EEG3-1,0.25mA,PostAversive,0.0,wake,68.16666666666666
434,Ca_EEG3-1,0.25mA,PostAversive,1.0,sleep,65.0
435,Ca_EEG3-1,0.25mA,PostAversive,1.0,wake,35.0
436,Ca_EEG3-1,0.25mA,PostAversive,2.0,sleep,82.0
437,Ca_EEG3-1,0.25mA,PostAversive,2.0,wake,18.0
438,Ca_EEG3-1,0.25mA,PostAversive,3.0,sleep,41.166666666666664
439,Ca_EEG3-1,0.25mA,PostAversive,3.0,wake,58.833333333333336
440,Ca_EEG3-1,0.25mA,PostAversive,4.0,sleep,50.5
441,Ca_EEG3-1,0.25mA,PostAversive,4.0,wake,49.5
442,Ca_EEG3-1,0.25mA,PostAversive,5.0,sleep,41.166666666666664
443,Ca_EEG3-1,0.25mA,PostAversive,5.0,wake,58.833333333333336
444,Ca_EEG3-1,0.25mA,PostAversive,6.0,sleep,70.16666666666666
445,Ca_EEG3-1,0.25mA,PostAversive,6.0,wake,29.833333333333336
446,Ca_EEG3-1,0.25mA,PostAversive,7.0,sleep,19.0
447,Ca_EEG3-1,0.25mA,PostAversive,7.0,wake,81.0
448,Ca_EEG3-1,0.25mA,PostAversive,8.0,sleep,61.83333333333333
449,Ca_EEG3-1,0.25mA,PostAversive,8.0,wake,38.166666666666664
450,Ca_EEG3-1,0.25mA,PostAversive,9.0,sleep,36.333333333333336
451,Ca_EEG3-1,0.25mA,PostAversive,9.0,wake,63.66666666666667
452,Ca_EEG3-1,0.25mA,PostAversive,10.0,sleep,25.0
453,Ca_EEG3-1,0.25mA,PostAversive,10.0,wake,75.0
454,Ca_EEG3-1,0.25mA,PostAversive,11.0,sleep,19.0
455,Ca_EEG3-1,0.25mA,PostAversive,11.0,wake,81.0
456,Ca_EEG3-1,0.25mA,PostAversive,12.0,sleep,15.999999999999998
457,Ca_EEG3-1,0.25mA,PostAversive,12.0,wake,84.0
458,Ca_EEG3-1,0.25mA,PostAversive,13.0,sleep,10.5
459,Ca_EEG3-1,0.25mA,PostAversive,13.0,wake,89.5
460,Ca_EEG3-1,0.25mA,PostAversive,14.0,sleep,3.1666666666666665
461,Ca_EEG3-1,0.25mA,PostAversive,14.0,wake,96.83333333333334
462,Ca_EEG3-1,0.25mA,PostAversive,15.0,sleep,33.66666666666667
463,Ca_EEG3-1,0.25mA,PostAversive,15.0,wake,66.33333333333333
464,Ca_EEG3-1,0.25mA,PostAversive,16.0,sleep,23.499999999999996
465,Ca_EEG3-1,0.25mA,PostAversive,16.0,wake,76.5
466,Ca_EEG3-1,0.25mA,PostAversive,17.0,sleep,21.833333333333332
467,Ca_EEG3-1,0.25mA,PostAversive,17.0,wake,78.16666666666666
468,Ca_EEG3-1,0.25mA,PostAversive,18.0,sleep,71.16666666666667
469,Ca_EEG3-1,0.25mA,PostAversive,18.0,wake,28.833333333333332
470,Ca_EEG3-1,0.25mA,PostAversive,19.0,sleep,25.0
471,Ca_EEG3-1,0.25mA,PostAversive,19.0,wake,75.0
472,Ca_EEG3-1,0.25mA,PostAversive,20.0,sleep,21.0
473,Ca_EEG3-1,0.25mA,PostAversive,20.0,wake,79.0
474,Ca_EEG3-1,0.25mA,PostAversive,21.0,sleep,78.16666666666667
475,Ca_EEG3-1,0.25mA,PostAversive,21.0,wake,21.833333333333332
476,Ca_EEG3-1,0.25mA,PostAversive,22.0,sleep,72.5
477,Ca_EEG3-1,0.25mA,PostAversive,22.0,wake,27.500000000000004
478,Ca_EEG3-1,0.25mA,PostAversive,23.0,sleep,34.29752066115702
479,Ca_EEG3-1,0.25mA,PostAversive,23.0,wake,65.70247933884298
480,Ca_EEG3-1,0.25mA,PostNeutral,0.0,sleep,55.166666666666664
481,Ca_EEG3-1,0.25mA,PostNeutral,0.0,wake,44.83333333333333
482,Ca_EEG3-1,0.25mA,PostNeutral,1.0,sleep,84.16666666666667
483,Ca_EEG3-1,0.25mA,PostNeutral,1.0,wake,15.833333333333332
484,Ca_EEG3-1,0.25mA,PostNeutral,2.0,sleep,34.5
485,Ca_EEG3-1,0.25mA,PostNeutral,2.0,wake,65.5
486,Ca_EEG3-1,0.25mA,PostNeutral,3.0,sleep,79.0
487,Ca_EEG3-1,0.25mA,PostNeutral,3.0,wake,21.0
488,Ca_EEG3-1,0.25mA,PostNeutral,4.0,sleep,38.16666666666667
489,Ca_EEG3-1,0.25mA,PostNeutral,4.0,wake,61.83333333333333
490,Ca_EEG3-1,0.25mA,PostNeutral,5.0,sleep,62.0
491,Ca_EEG3-1,0.25mA,PostNeutral,5.0,wake,38.0
492,Ca_EEG3-1,0.25mA,PostNeutral,6.0,sleep,35.833333333333336
493,Ca_EEG3-1,0.25mA,PostNeutral,6.0,wake,64.16666666666667
494,Ca_EEG3-1,0.25mA,PostNeutral,7.0,sleep,58.0
495,Ca_EEG3-1,0.25mA,PostNeutral,7.0,wake,42.0
496,Ca_EEG3-1,0.25mA,PostNeutral,8.0,sleep,59.0
497,Ca_EEG3-1,0.25mA,PostNeutral,8.0,wake,41.0
498,Ca_EEG3-1,0.25mA,PostNeutral,9.0,sleep,16.833333333333336
499,Ca_EEG3-1,0.25mA,PostNeutral,9.0,wake,83.16666666666667
500,Ca_EEG3-1,0.25mA,PostNeutral,10.0,sleep,6.833333333333333
501,Ca_EEG3-1,0.25mA,PostNeutral,10.0,wake,93.16666666666666
502,Ca_EEG3-1,0.25mA,PostNeutral,11.0,sleep,5.0
503,Ca_EEG3-1,0.25mA,PostNeutral,11.0,wake,95.0
504,Ca_EEG3-1,0.25mA,PostNeutral,12.0,sleep,0.16666666666666669
505,Ca_EEG3-1,0.25mA,PostNeutral,12.0,wake,99.83333333333333
506,Ca_EEG3-1,0.25mA,PostNeutral,13.0,sleep,24.0
507,Ca_EEG3-1,0.25mA,PostNeutral,13.0,wake,76.0
508,Ca_EEG3-1,0.25mA,PostNeutral,14.0,sleep,9.666666666666666
509,Ca_EEG3-1,0.25mA,PostNeutral,14.0,wake,90.33333333333333
510,Ca_EEG3-1,0.25mA,PostNeutral,15.0,sleep,25.666666666666668
511,Ca_EEG3-1,0.25mA,PostNeutral,15.0,wake,74.33333333333333
512,Ca_EEG3-1,0.25mA,PostNeutral,16.0,sleep,79.16666666666666
513,Ca_EEG3-1,0.25mA,PostNeutral,16.0,wake,20.833333333333336
514,Ca_EEG3-1,0.25mA,PostNeutral,17.0,sleep,67.5
515,Ca_EEG3-1,0.25mA,PostNeutral,17.0,wake,32.5
516,Ca_EEG3-1,0.25mA,PostNeutral,18.0,sleep,62.833333333333336
517,Ca_EEG3-1,0.25mA,PostNeutral,18.0,wake,37.166666666666664
518,Ca_EEG3-1,0.25mA,PostNeutral,19.0,sleep,32.0
519,Ca_EEG3-1,0.25mA,PostNeutral,19.0,wake,68.0
520,Ca_EEG3-1,0.25mA,PostNeutral,20.0,sleep,0.8333333333333334
521,Ca_EEG3-1,0.25mA,PostNeutral,20.0,wake,99.16666666666667
522,Ca_EEG3-1,0.25mA,PostNeutral,21.0,sleep,62.333333333333336
523,Ca_EEG3-1,0.25mA,PostNeutral,21.0,wake,37.666666666666664
524,Ca_EEG3-1,0.25mA,PostNeutral,22.0,sleep,71.5
525,Ca_EEG3-1,0.25mA,PostNeutral,22.0,wake,28.499999999999996
526,Ca_EEG3-1,0.25mA,PostNeutral,23.0,sleep,19.333333333333332
527,Ca_EEG3-1,0.25mA,PostNeutral,23.0,wake,80.66666666666666
528,Ca_EEG3-1,0.25mA,PreNeutral,0.0,sleep,32.83333333333333
529,Ca_EEG3-1,0.25mA,PreNeutral,0.0,wake,67.16666666666666
530,Ca_EEG3-1,0.25mA,PreNeutral,1.0,sleep,70.66666666666666
531,Ca_EEG3-1,0.25mA,PreNeutral,1.0,wake,29.333333333333332
532,Ca_EEG3-1,0.25mA,PreNeutral,2.0,sleep,38.64468864468864
533,Ca_EEG3-1,0.25mA,PreNeutral,2.0,wake,61.35531135531136
534,Ca_EEG3-1,0.25mA,PreNeutral,3.0,sleep,51.06761565836298
535,Ca_EEG3-1,0.25mA,PreNeutral,3.0,wake,48.93238434163701
536,Ca_EEG3-1,0.25mA,PreNeutral,4.0,sleep,82.16666666666666
537,Ca_EEG3-1,0.25mA,PreNeutral,4.0,wake,17.833333333333336
538,Ca_EEG3-1,0.25mA,PreNeutral,5.0,sleep,37.50000000000001
539,Ca_EEG3-1,0.25mA,PreNeutral,5.0,wake,62.5
540,Ca_EEG3-1,0.25mA,PreNeutral,6.0,sleep,75.0
541,Ca_EEG3-1,0.25mA,PreNeutral,6.0,wake,25.0
542,Ca_EEG3-1,0.25mA,PreNeutral,7.0,sleep,60.49999999999999
543,Ca_EEG3-1,0.25mA,PreNeutral,7.0,wake,39.5
544,Ca_EEG3-1,0.25mA,PreNeutral,8.0,sleep,43.5
545,Ca_EEG3-1,0.25mA,PreNeutral,8.0,wake,56.49999999999999
546,Ca_EEG3-1,0.25mA,PreNeutral,9.0,sleep,14.5
547,Ca_EEG3-1,0.25mA,PreNeutral,9.0,wake,85.5
548,Ca_EEG3-1,0.25mA,PreNeutral,10.0,sleep,30.666666666666668
549,Ca_EEG3-1,0.25mA,PreNeutral,10.0,wake,69.33333333333334
550,Ca_EEG3-1,0.25mA,PreNeutral,11.0,sleep,16.166666666666668
551,Ca_EEG3-1,0.25mA,PreNeutral,11.0,wake,83.83333333333334
552,Ca_EEG3-1,0.25mA,PreNeutral,12.0,sleep,3.666666666666667
553,Ca_EEG3-1,0.25mA,PreNeutral,12.0,wake,96.33333333333334
554,Ca_EEG3-1,0.25mA,PreNeutral,13.0,sleep,7.5
555,Ca_EEG3-1,0.25mA,PreNeutral,13.0,wake,92.5
556,Ca_EEG3-1,0.25mA,PreNeutral,14.0,sleep,28.5
557,Ca_EEG3-1,0.25mA,PreNeutral,14.0,wake,71.5
558,Ca_EEG3-1,0.25mA,PreNeutral,15.0,sleep,11.0
559,Ca_EEG3-1,0.25mA,PreNeutral,15.0,wake,89.0
560,Ca_EEG3-1,0.25mA,PreNeutral,16.0,sleep,0.0
561,Ca_EEG3-1,0.25mA,PreNeutral,16.0,wake,100.0
562,Ca_EEG3-1,0.25mA,PreNeutral,17.0,sleep,77.33333333333334
563,Ca_EEG3-1,0.25mA,PreNeutral,17.0,wake,22.666666666666664
564,Ca_EEG3-1,0.25mA,PreNeutral,18.0,sleep,61.333333333333336
565,Ca_EEG3-1,0.25mA,PreNeutral,18.0,wake,38.666666666666664
566,Ca_EEG3-1,0.25mA,PreNeutral,19.0,sleep,33.333333333333336
567,Ca_EEG3-1,0.25mA,PreNeutral,19.0,wake,66.66666666666666
568,Ca_EEG3-1,0.25mA,PreNeutral,20.0,sleep,51.333333333333336
569,Ca_EEG3-1,0.25mA,PreNeutral,20.0,wake,48.66666666666667
570,Ca_EEG3-1,0.25mA,PreNeutral,21.0,sleep,83.66666666666667
571,Ca_EEG3-1,0.25mA,PreNeutral,21.0,wake,16.333333333333332
572,Ca_EEG3-1,0.25mA,PreNeutral,22.0,sleep,65.16666666666667
573,Ca_EEG3-1,0.25mA,PreNeutral,22.0,wake,34.833333333333336
574,Ca_EEG3-1,0.25mA,PreNeutral,23.0,sleep,46.51162790697675
575,Ca_EEG3-1,0.25mA,PreNeutral,23.0,wake,53.48837209302325
576,Ca_EEG3-2,0.25mA,PostAversive,0.0,sleep,76.83333333333334
577,Ca_EEG3-2,0.25mA,PostAversive,0.0,wake,23.166666666666664
578,Ca_EEG3-2,0.25mA,PostAversive,1.0,sleep,93.16666666666667
579,Ca_EEG3-2,0.25mA,PostAversive,1.0,wake,6.833333333333333
580,Ca_EEG3-2,0.25mA,PostAversive,2.0,sleep,87.83333333333333
581,Ca_EEG3-2,0.25mA,PostAversive,2.0,wake,12.166666666666668
582,Ca_EEG3-2,0.25mA,PostAversive,3.0,sleep,64.83333333333333
583,Ca_EEG3-2,0.25mA,PostAversive,3.0,wake,35.16666666666667
584,Ca_EEG3-2,0.25mA,PostAversive,4.0,sleep,79.0
585,Ca_EEG3-2,0.25mA,PostAversive,4.0,wake,21.0
586,Ca_EEG3-2,0.25mA,PostAversive,5.0,sleep,42.00000000000001
587,Ca_EEG3-2,0.25mA,PostAversive,5.0,wake,57.99999999999999
588,Ca_EEG3-2,0.25mA,PostAversive,6.0,sleep,91.66666666666667
589,Ca_EEG3-2,0.25mA,PostAversive,6.0,wake,8.333333333333332
590,Ca_EEG3-2,0.25mA,PostAversive,7.0,sleep,68.66666666666667
591,Ca_EEG3-2,0.25mA,PostAversive,7.0,wake,31.333333333333336
592,Ca_EEG3-2,0.25mA,PostAversive,8.0,sleep,59.128978224455615
593,Ca_EEG3-2,0.25mA,PostAversive,8.0,wake,40.871021775544385
594,Ca_EEG3-2,0.25mA,PostAversive,9.0,sleep,22.445561139028474
595,Ca_EEG3-2,0.25mA,PostAversive,9.0,wake,77.55443886097152
596,Ca_EEG3-2,0.25mA,PostAversive,10.0,sleep,20.666666666666664
597,Ca_EEG3-2,0.25mA,PostAversive,10.0,wake,79.33333333333333
598,Ca_EEG3-2,0.25mA,PostAversive,11.0,sleep,58.33333333333333
599,Ca_EEG3-2,0.25mA,PostAversive,11.0,wake,41.66666666666667
600,Ca_EEG3-2,0.25mA,PostAversive,12.0,sleep,36.0
601,Ca_EEG3-2,0.25mA,PostAversive,12.0,wake,64.0
602,Ca_EEG3-2,0.25mA,PostAversive,13.0,sleep,0.0
603,Ca_EEG3-2,0.25mA,PostAversive,13.0,wake,100.0
604,Ca_EEG3-2,0.25mA,PostAversive,14.0,sleep,15.666666666666666
605,Ca_EEG3-2,0.25mA,PostAversive,14.0,wake,84.33333333333334
606,Ca_EEG3-2,0.25mA,PostAversive,15.0,sleep,10.833333333333334
607,Ca_EEG3-2,0.25mA,PostAversive,15.0,wake,89.16666666666667
608,Ca_EEG3-2,0.25mA,PostAversive,16.0,sleep,91.33333333333334
609,Ca_EEG3-2,0.25mA,PostAversive,16.0,wake,8.666666666666668
610,Ca_EEG3-2,0.25mA,PostAversive,17.0,sleep,72.83333333333333
611,Ca_EEG3-2,0.25mA,PostAversive,17.0,wake,27.166666666666668
612,Ca_EEG3-2,0.25mA,PostAversive,18.0,sleep,29.166666666666668
613,Ca_EEG3-2,0.25mA,PostAversive,18.0,wake,70.83333333333334
614,Ca_EEG3-2,0.25mA,PostAversive,19.0,sleep,3.6666666666666665
615,Ca_EEG3-2,0.25mA,PostAversive,19.0,wake,96.33333333333334
616,Ca_EEG3-2,0.25mA,PostAversive,20.0,sleep,78.16666666666667
617,Ca_EEG3-2,0.25mA,PostAversive,20.0,wake,21.833333333333332
618,Ca_EEG3-2,0.25mA,PostAversive,21.0,sleep,80.66666666666666
619,Ca_EEG3-2,0.25mA,PostAversive,21.0,wake,19.333333333333332
620,Ca_EEG3-2,0.25mA,PostAversive,22.0,sleep,78.5
621,Ca_EEG3-2,0.25mA,PostAversive,22.0,wake,21.5
622,Ca_EEG3-2,0.25mA,PostAversive,23.0,sleep,49.5
623,Ca_EEG3-2,0.25mA,PostAversive,23.0,wake,50.5
624,Ca_EEG3-2,0.25mA,PostNeutral,0.0,sleep,72.16666666666667
625,Ca_EEG3-2,0.25mA,PostNeutral,0.0,wake,27.833333333333332
626,Ca_EEG3-2,0.25mA,PostNeutral,1.0,sleep,93.83333333333333
627,Ca_EEG3-2,0.25mA,PostNeutral,1.0,wake,6.166666666666667
628,Ca_EEG3-2,0.25mA,PostNeutral,2.0,sleep,80.33333333333333
629,Ca_EEG3-2,0.25mA,PostNeutral,2.0,wake,19.666666666666664
630,Ca_EEG3-2,0.25mA,PostNeutral,3.0,sleep,59.16666666666667
631,Ca_EEG3-2,0.25mA,PostNeutral,3.0,wake,40.833333333333336
632,Ca_EEG3-2,0.25mA,PostNeutral,4.0,sleep,81.83333333333333
633,Ca_EEG3-2,0.25mA,PostNeutral,4.0,wake,18.166666666666668
634,Ca_EEG3-2,0.25mA,PostNeutral,5.0,sleep,63.33333333333333
635,Ca_EEG3-2,0.25mA,PostNeutral,5.0,wake,36.666666666666664
636,Ca_EEG3-2,0.25mA,PostNeutral,6.0,sleep,87.8682842287695
637,Ca_EEG3-2,0.25mA,PostNeutral,6.0,wake,12.131715771230503
638,Ca_EEG3-2,0.25mA,PostNeutral,7.0,sleep,64.5
639,Ca_EEG3-2,0.25mA,PostNeutral,7.0,wake,35.5
640,Ca_EEG3-2,0.25mA,PostNeutral,8.0,sleep,42.33333333333333
641,Ca_EEG3-2,0.25mA,PostNeutral,8.0,wake,57.666666666666664
642,Ca_EEG3-2,0.25mA,PostNeutral,9.0,sleep,27.833333333333336
643,Ca_EEG3-2,0.25mA,PostNeutral,9.0,wake,72.16666666666667
644,Ca_EEG3-2,0.25mA,PostNeutral,10.0,sleep,23.833333333333332
645,Ca_EEG3-2,0.25mA,PostNeutral,10.0,wake,76.16666666666667
646,Ca_EEG3-2,0.25mA,PostNeutral,11.0,sleep,32.99999999999999
647,Ca_EEG3-2,0.25mA,PostNeutral,11.0,wake,67.0
648,Ca_EEG3-2,0.25mA,PostNeutral,12.0,sleep,49.49999999999999
649,Ca_EEG3-2,0.25mA,PostNeutral,12.0,wake,50.5
650,Ca_EEG3-2,0.25mA,PostNeutral,13.0,sleep,33.66666666666667
651,Ca_EEG3-2,0.25mA,PostNeutral,13.0,wake,66.33333333333333
652,Ca_EEG3-2,0.25mA,PostNeutral,14.0,sleep,13.5
653,Ca_EEG3-2,0.25mA,PostNeutral,14.0,wake,86.5
654,Ca_EEG3-2,0.25mA,PostNeutral,15.0,sleep,51.0
655,Ca_EEG3-2,0.25mA,PostNeutral,15.0,wake,49.0
656,Ca_EEG3-2,0.25mA,PostNeutral,16.0,sleep,70.16666666666666
657,Ca_EEG3-2,0.25mA,PostNeutral,16.0,wake,29.833333333333336
658,Ca_EEG3-2,0.25mA,PostNeutral,17.0,sleep,57.666666666666664
659,Ca_EEG3-2,0.25mA,PostNeutral,17.0,wake,42.333333333333336
660,Ca_EEG3-2,0.25mA,PostNeutral,18.0,sleep,65.33101045296168
661,Ca_EEG3-2,0.25mA,PostNeutral,18.0,wake,34.66898954703833
662,Ca_EEG3-2,0.25mA,PostNeutral,19.0,sleep,33.0
663,Ca_EEG3-2,0.25mA,PostNeutral,19.0,wake,67.0
664,Ca_EEG3-2,0.25mA,PostNeutral,20.0,sleep,44.0
665,Ca_EEG3-2,0.25mA,PostNeutral,20.0,wake,56.00000000000001
666,Ca_EEG3-2,0.25mA,PostNeutral,21.0,sleep,60.166666666666664
667,Ca_EEG3-2,0.25mA,PostNeutral,21.0,wake,39.83333333333333
668,Ca_EEG3-2,0.25mA,PostNeutral,22.0,sleep,93.66666666666667
669,Ca_EEG3-2,0.25mA,PostNeutral,22.0,wake,6.333333333333334
670,Ca_EEG3-2,0.25mA,PostNeutral,23.0,sleep,79.16666666666667
671,Ca_EEG3-2,0.25mA,PostNeutral,23.0,wake,20.833333333333336
672,Ca_EEG3-2,0.25mA,PreNeutral,0.0,sleep,71.66666666666666
673,Ca_EEG3-2,0.25mA,PreNeutral,0.0,wake,28.333333333333332
674,Ca_EEG3-2,0.25mA,PreNeutral,1.0,sleep,93.5
675,Ca_EEG3-2,0.25mA,PreNeutral,1.0,wake,6.5
676,Ca_EEG3-2,0.25mA,PreNeutral,2.0,sleep,55.166666666666664
677,Ca_EEG3-2,0.25mA,PreNeutral,2.0,wake,44.83333333333333
678,Ca_EEG3-2,0.25mA,PreNeutral,3.0,sleep,86.16666666666667
679,Ca_EEG3-2,0.25mA,PreNeutral,3.0,wake,13.833333333333334
680,Ca_EEG3-2,0.25mA,PreNeutral,4.0,sleep,47.66666666666667
681,Ca_EEG3-2,0.25mA,PreNeutral,4.0,wake,52.33333333333333
682,Ca_EEG3-2,0.25mA,PreNeutral,5.0,sleep,90.5
683,Ca_EEG3-2,0.25mA,PreNeutral,5.0,wake,9.5
684,Ca_EEG3-2,0.25mA,PreNeutral,6.0,sleep,75.16666666666667
685,Ca_EEG3-2,0.25mA,PreNeutral,6.0,wake,24.833333333333332
686,Ca_EEG3-2,0.25mA,PreNeutral,7.0,sleep,47.833333333333336
687,Ca_EEG3-2,0.25mA,PreNeutral,7.0,wake,52.166666666666664
688,Ca_EEG3-2,0.25mA,PreNeutral,8.0,sleep,72.16666666666667
689,Ca_EEG3-2,0.25mA,PreNeutral,8.0,wake,27.833333333333332
690,Ca_EEG3-2,0.25mA,PreNeutral,9.0,sleep,19.333333333333336
691,Ca_EEG3-2,0.25mA,PreNeutral,9.0,wake,80.66666666666666
692,Ca_EEG3-2,0.25mA,PreNeutral,10.0,sleep,39.166666666666664
693,Ca_EEG3-2,0.25mA,PreNeutral,10.0,wake,60.83333333333333
694,Ca_EEG3-2,0.25mA,PreNeutral,11.0,sleep,28.500000000000004
695,Ca_EEG3-2,0.25mA,PreNeutral,11.0,wake,71.5
696,Ca_EEG3-2,0.25mA,PreNeutral,12.0,sleep,15.333333333333332
