,Mouse,Amplitude,Day,TimeBin,Sleep,Proportion
343,Ca_EEG2-3,1.5mA,PostNeutral,0.25,wake,18.0
344,Ca_EEG2-3,1.5mA,PostNeutral,0.3333333333333333,sleep,82.0
345,Ca_EEG2-3,1.5mA,PostNeutral,0.3333333333333333,wake,18.0
346,Ca_EEG2-3,1.5mA,PostNeutral,0.4166666666666667,sleep,74.0
347,Ca_EEG2-3,1.5mA,PostNeutral,0.4166666666666667,wake,26.0
348,Ca_EEG2-3,1.5mA,PostNeutral,0.5,sleep,52.0
349,Ca_EEG2-3,1.5mA,PostNeutral,0.5,wake,48.0
350,Ca_EEG2-3,1.5mA,PostNeutral,0.5833333333333334,sleep,62.0
351,Ca_EEG2-3,1.5mA,PostNeutral,0.5833333333333334,wake,38.0
352,Ca_EEG2-3,1.5mA,PostNeutral,0.6666666666666666,sleep,20.0
353,Ca_EEG2-3,1.5mA,PostNeutral,0.6666666666666666,wake,80.0
354,Ca_EEG2-3,1.5mA,PostNeutral,0.75,sleep,30.0
355,Ca_EEG2-3,1.5mA,PostNeutral,0.75,wake,70.0
356,Ca_EEG2-3,1.5mA,PostNeutral,0.8333333333333334,sleep,78.0
357,Ca_EEG2-3,1.5mA,PostNeutral,0.8333333333333334,wake,22.0
358,Ca_EEG2-3,1.5mA,PostNeutral,0.9166666666666666,sleep,80.0
359,Ca_EEG2-3,1.5mA,PostNeutral,0.9166666666666666,wake,20.0
360,Ca_EEG2-3,1.5mA,PostNeutral,1.0,sleep,84.0
361,Ca_EEG2-3,1.5mA,PostNeutral,1.0,wake,16.0
362,Ca_EEG2-3,1.5mA,PostNeutral,1.0833333333333333,sleep,80.0
363,Ca_EEG2-3,1.5mA,PostNeutral,1.0833333333333333,wake,20.0
364,Ca_EEG2-3,1.5mA,PostNeutral,1.1666666666666667,sleep,90.0
365,Ca_EEG2-3,1.5mA,PostNeutral,1.1666666666666667,wake,10.0
366,Ca_EEG2-3,1.5mA,PostNeutral,1.25,sleep,54.0
367,Ca_EEG2-3,1.5mA,PostNeutral,1.25,wake,46.0
368,Ca_EEG2-3,1.5mA,PostNeutral,1.3333333333333333,sleep,0.0
369,Ca_EEG2-3,1.5mA,PostNeutral,1.3333333333333333,wake,100.0
370,Ca_EEG2-3,1.5mA,PostNeutral,1.4166666666666667,sleep,0.0
371,Ca_EEG2-3,1.5mA,PostNeutral,1.4166666666666667,wake,100.0
372,Ca_EEG2-3,1.5mA,PostNeutral,1.5,sleep,76.0
373,Ca_EEG2-3,1.5mA,PostNeutral,1.5,wake,24.0
374,Ca_EEG2-3,1.5mA,PostNeutral,1.5833333333333333,sleep,96.0
375,Ca_EEG2-3,1.5mA,PostNeutral,1.5833333333333333,wake,4.0
376,Ca_EEG2-3,1.5mA,PostNeutral,1.6666666666666667,sleep,92.0
377,Ca_EEG2-3,1.5mA,PostNeutral,1.6666666666666667,wake,8.0
378,Ca_EEG2-3,1.5mA,PostNeutral,1.75,sleep,84.0
379,Ca_EEG2-3,1.5mA,PostNeutral,1.75,wake,16.0
380,Ca_EEG2-3,1.5mA,PostNeutral,1.8333333333333333,sleep,94.0
381,Ca_EEG2-3,1.5mA,PostNeutral,1.8333333333333333,wake,6.0
382,Ca_EEG2-3,1.5mA,PostNeutral,1.9166666666666667,sleep,48.0
383,Ca_EEG2-3,1.5mA,PostNeutral,1.9166666666666667,wake,52.0
384,Ca_EEG2-3,1.5mA,PreNeutral,0.0,sleep,80.0
385,Ca_EEG2-3,1.5mA,PreNeutral,0.0,wake,20.0
386,Ca_EEG2-3,1.5mA,PreNeutral,0.08333333333333333,sleep,86.0
387,Ca_EEG2-3,1.5mA,PreNeutral,0.08333333333333333,wake,14.000000000000002
388,Ca_EEG2-3,1.5mA,PreNeutral,0.16666666666666666,sleep,98.0
389,Ca_EEG2-3,1.5mA,PreNeutral,0.16666666666666666,wake,2.0
390,Ca_EEG2-3,1.5mA,PreNeutral,0.25,sleep,94.0
391,Ca_EEG2-3,1.5mA,PreNeutral,0.25,wake,6.0
392,Ca_EEG2-3,1.5mA,PreNeutral,0.3333333333333333,sleep,46.0
393,Ca_EEG2-3,1.5mA,PreNeutral,0.3333333333333333,wake,54.0
394,Ca_EEG2-3,1.5mA,PreNeutral,0.4166666666666667,sleep,0.0
395,Ca_EEG2-3,1.5mA,PreNeutral,0.4166666666666667,wake,100.0
396,Ca_EEG2-3,1.5mA,PreNeutral,0.5,sleep,30.0
397,Ca_EEG2-3,1.5mA,PreNeutral,0.5,wake,70.0
398,Ca_EEG2-3,1.5mA,PreNeutral,0.5833333333333334,sleep,10.0
399,Ca_EEG2-3,1.5mA,PreNeutral,0.5833333333333334,wake,90.0
400,Ca_EEG2-3,1.5mA,PreNeutral,0.6666666666666666,sleep,0.0
401,Ca_EEG2-3,1.5mA,PreNeutral,0.6666666666666666,wake,100.0
402,Ca_EEG2-3,1.5mA,PreNeutral,0.75,sleep,98.0
403,Ca_EEG2-3,1.5mA,PreNeutral,0.75,wake,2.0
404,Ca_EEG2-3,1.5mA,PreNeutral,0.8333333333333334,sleep,94.0
405,Ca_EEG2-3,1.5mA,PreNeutral,0.8333333333333334,wake,6.0
406,Ca_EEG2-3,1.5mA,PreNeutral,0.9166666666666666,sleep,98.0
407,Ca_EEG2-3,1.5mA,PreNeutral,0.9166666666666666,wake,2.0
408,Ca_EEG2-3,1.5mA,PreNeutral,1.0,sleep,92.0
409,Ca_EEG2-3,1.5mA,PreNeutral,1.0,wake,8.0
410,Ca_EEG2-3,1.5mA,PreNeutral,1.0833333333333333,sleep,100.0
411,Ca_EEG2-3,1.5mA,PreNeutral,1.0833333333333333,wake,0.0
412,Ca_EEG2-3,1.5mA,PreNeutral,1.1666666666666667,sleep,82.0
413,Ca_EEG2-3,1.5mA,PreNeutral,1.1666666666666667,wake,18.0
414,Ca_EEG2-3,1.5mA,PreNeutral,1.25,sleep,94.0
415,Ca_EEG2-3,1.5mA,PreNeutral,1.25,wake,6.0
416,Ca_EEG2-3,1.5mA,PreNeutral,1.3333333333333333,sleep,92.0
417,Ca_EEG2-3,1.5mA,PreNeutral,1.3333333333333333,wake,8.0
418,Ca_EEG2-3,1.5mA,PreNeutral,1.4166666666666667,sleep,92.0
419,Ca_EEG2-3,1.5mA,PreNeutral,1.4166666666666667,wake,8.0
420,Ca_EEG2-3,1.5mA,PreNeutral,1.5,sleep,94.0
421,Ca_EEG2-3,1.5mA,PreNeutral,1.5,wake,6.0
422,Ca_EEG2-3,1.5mA,PreNeutral,1.5833333333333333,sleep,64.0
423,Ca_EEG2-3,1.5mA,PreNeutral,1.5833333333333333,wake,36.0
424,Ca_EEG2-3,1.5mA,PreNeutral,1.6666666666666667,sleep,0.0
425,Ca_EEG2-3,1.5mA,PreNeutral,1.6666666666666667,wake,100.0
426,Ca_EEG2-3,1.5mA,PreNeutral,1.75,sleep,12.0
427,Ca_EEG2-3,1.5mA,PreNeutral,1.75,wake,88.0
428,Ca_EEG2-3,1.5mA,PreNeutral,1.8333333333333333,sleep,36.0
429,Ca_EEG2-3,1.5mA,PreNeutral,1.8333333333333333,wake,64.0
430,Ca_EEG2-3,1.5mA,PreNeutral,1.9166666666666667,sleep,6.0
431,Ca_EEG2-3,1.5mA,PreNeutral,1.9166666666666667,wake,94.0
432,Ca_EEG3-1,0.25mA,PostAversive,0.0,sleep,0.0
433,Ca_EEG3-1,0.25mA,PostAversive,0.0,wake,100.0
434,Ca_EEG3-1,0.25mA,PostAversive,0.08333333333333333,sleep,0.0
435,Ca_EEG3-1,0.25mA,PostAversive,0.08333333333333333,wake,100.0
436,Ca_EEG3-1,0.25mA,PostAversive,0.16666666666666666,sleep,0.0
437,Ca_EEG3-1,0.25mA,PostAversive,0.16666666666666666,wake,100.0
438,Ca_EEG3-1,0.25mA,PostAversive,0.25,sleep,0.0
439,Ca_EEG3-1,0.25mA,PostAversive,0.25,wake,100.0
440,Ca_EEG3-1,0.25mA,PostAversive,0.3333333333333333,sleep,0.0
441,Ca_EEG3-1,0.25mA,PostAversive,0.3333333333333333,wake,100.0
442,Ca_EEG3-1,0.25mA,PostAversive,0.4166666666666667,sleep,0.0
443,Ca_EEG3-1,0.25mA,PostAversive,0.4166666666666667,wake,100.0
444,Ca_EEG3-1,0.25mA,PostAversive,0.5,sleep,20.0
445,Ca_EEG3-1,0.25mA,PostAversive,0.5,wake,80.0
446,Ca_EEG3-1,0.25mA,PostAversive,0.5833333333333334,sleep,98.0
447,Ca_EEG3-1,0.25mA,PostAversive,0.5833333333333334,wake,2.0
448,Ca_EEG3-1,0.25mA,PostAversive,0.6666666666666666,sleep,38.0
449,Ca_EEG3-1,0.25mA,PostAversive,0.6666666666666666,wake,62.0
450,Ca_EEG3-1,0.25mA,PostAversive,0.75,sleep,98.0
451,Ca_EEG3-1,0.25mA,PostAversive,0.75,wake,2.0
452,Ca_EEG3-1,0.25mA,PostAversive,0.8333333333333334,sleep,56.00000000000001
453,Ca_EEG3-1,0.25mA,PostAversive,0.8333333333333334,wake,44.0
454,Ca_EEG3-1,0.25mA,PostAversive,0.9166666666666666,sleep,72.0
455,Ca_EEG3-1,0.25mA,PostAversive,0.9166666666666666,wake,28.000000000000004
456,Ca_EEG3-1,0.25mA,PostAversive,1.0,sleep,46.0
457,Ca_EEG3-1,0.25mA,PostAversive,1.0,wake,54.0
458,Ca_EEG3-1,0.25mA,PostAversive,1.0833333333333333,sleep,70.0
459,Ca_EEG3-1,0.25mA,PostAversive,1.0833333333333333,wake,30.0
460,Ca_EEG3-1,0.25mA,PostAversive,1.1666666666666667,sleep,44.0
461,Ca_EEG3-1,0.25mA,PostAversive,1.1666666666666667,wake,56.00000000000001
462,Ca_EEG3-1,0.25mA,PostAversive,1.25,sleep,40.0
463,Ca_EEG3-1,0.25mA,PostAversive,1.25,wake,60.0
464,Ca_EEG3-1,0.25mA,PostAversive,1.3333333333333333,sleep,57.99999999999999
465,Ca_EEG3-1,0.25mA,PostAversive,1.3333333333333333,wake,42.0
466,Ca_EEG3-1,0.25mA,PostAversive,1.4166666666666667,sleep,90.0
467,Ca_EEG3-1,0.25mA,PostAversive,1.4166666666666667,wake,10.0
468,Ca_EEG3-1,0.25mA,PostAversive,1.5,sleep,84.0
469,Ca_EEG3-1,0.25mA,PostAversive,1.5,wake,16.0
470,Ca_EEG3-1,0.25mA,PostAversive,1.5833333333333333,sleep,34.0
471,Ca_EEG3-1,0.25mA,PostAversive,1.5833333333333333,wake,66.0
472,Ca_EEG3-1,0.25mA,PostAversive,1.6666666666666667,sleep,66.0
473,Ca_EEG3-1,0.25mA,PostAversive,1.6666666666666667,wake,34.0
474,Ca_EEG3-1,0.25mA,PostAversive,1.75,sleep,90.0
475,Ca_EEG3-1,0.25mA,PostAversive,1.75,wake,10.0
476,Ca_EEG3-1,0.25mA,PostAversive,1.8333333333333333,sleep,70.0
477,Ca_EEG3-1,0.25mA,PostAversive,1.8333333333333333,wake,30.0
478,Ca_EEG3-1,0.25mA,PostAversive,1.9166666666666667,sleep,88.0
479,Ca_EEG3-1,0.25mA,PostAversive,1.9166666666666667,wake,12.0
480,Ca_EEG3-1,0.25mA,PostNeutral,0.0,sleep,0.0
481,Ca_EEG3-1,0.25mA,PostNeutral,0.0,wake,100.0
482,Ca_EEG3-1,0.25mA,PostNeutral,0.08333333333333333,sleep,24.0
483,Ca_EEG3-1,0.25mA,PostNeutral,0.08333333333333333,wake,76.0
484,Ca_EEG3-1,0.25mA,PostNeutral,0.16666666666666666,sleep,50.0
485,Ca_EEG3-1,0.25mA,PostNeutral,0.16666666666666666,wake,50.0
486,Ca_EEG3-1,0.25mA,PostNeutral,0.25,sleep,56.00000000000001
487,Ca_EEG3-1,0.25mA,PostNeutral,0.25,wake,44.0
488,Ca_EEG3-1,0.25mA,PostNeutral,0.3333333333333333,sleep,28.000000000000004
489,Ca_EEG3-1,0.25mA,PostNeutral,0.3333333333333333,wake,72.0
490,Ca_EEG3-1,0.25mA,PostNeutral,0.4166666666666667,sleep,68.0
491,Ca_EEG3-1,0.25mA,PostNeutral,0.4166666666666667,wake,32.0
492,Ca_EEG3-1,0.25mA,PostNeutral,0.5,sleep,62.0
493,Ca_EEG3-1,0.25mA,PostNeutral,0.5,wake,38.0
494,Ca_EEG3-1,0.25mA,PostNeutral,0.5833333333333334,sleep,68.0
495,Ca_EEG3-1,0.25mA,PostNeutral,0.5833333333333334,wake,32.0
496,Ca_EEG3-1,0.25mA,PostNeutral,0.6666666666666666,sleep,80.0
497,Ca_EEG3-1,0.25mA,PostNeutral,0.6666666666666666,wake,20.0
498,Ca_EEG3-1,0.25mA,PostNeutral,0.75,sleep,54.0
499,Ca_EEG3-1,0.25mA,PostNeutral,0.75,wake,46.0
500,Ca_EEG3-1,0.25mA,PostNeutral,0.8333333333333334,sleep,90.0
501,Ca_EEG3-1,0.25mA,PostNeutral,0.8333333333333334,wake,10.0
502,Ca_EEG3-1,0.25mA,PostNeutral,0.9166666666666666,sleep,82.0
503,Ca_EEG3-1,0.25mA,PostNeutral,0.9166666666666666,wake,18.0
504,Ca_EEG3-1,0.25mA,PostNeutral,1.0,sleep,72.0
505,Ca_EEG3-1,0.25mA,PostNeutral,1.0,wake,28.000000000000004
506,Ca_EEG3-1,0.25mA,PostNeutral,1.0833333333333333,sleep,78.0
507,Ca_EEG3-1,0.25mA,PostNeutral,1.0833333333333333,wake,22.0
508,Ca_EEG3-1,0.25mA,PostNeutral,1.1666666666666667,sleep,78.0
509,Ca_EEG3-1,0.25mA,PostNeutral,1.1666666666666667,wake,22.0
510,Ca_EEG3-1,0.25mA,PostNeutral,1.25,sleep,74.0
511,Ca_EEG3-1,0.25mA,PostNeutral,1.25,wake,26.0
512,Ca_EEG3-1,0.25mA,PostNeutral,1.3333333333333333,sleep,90.0
513,Ca_EEG3-1,0.25mA,PostNeutral,1.3333333333333333,wake,10.0
514,Ca_EEG3-1,0.25mA,PostNeutral,1.4166666666666667,sleep,92.0
515,Ca_EEG3-1,0.25mA,PostNeutral,1.4166666666666667,wake,8.0
516,Ca_EEG3-1,0.25mA,PostNeutral,1.5,sleep,98.0
517,Ca_EEG3-1,0.25mA,PostNeutral,1.5,wake,2.0
518,Ca_EEG3-1,0.25mA,PostNeutral,1.5833333333333333,sleep,94.0
519,Ca_EEG3-1,0.25mA,PostNeutral,1.5833333333333333,wake,6.0
520,Ca_EEG3-1,0.25mA,PostNeutral,1.6666666666666667,sleep,92.0
521,Ca_EEG3-1,0.25mA,PostNeutral,1.6666666666666667,wake,8.0
522,Ca_EEG3-1,0.25mA,PostNeutral,1.75,sleep,80.0
523,Ca_EEG3-1,0.25mA,PostNeutral,1.75,wake,20.0
524,Ca_EEG3-1,0.25mA,PostNeutral,1.8333333333333333,sleep,74.0
525,Ca_EEG3-1,0.25mA,PostNeutral,1.8333333333333333,wake,26.0
526,Ca_EEG3-1,0.25mA,PostNeutral,1.9166666666666667,sleep,88.0
527,Ca_EEG3-1,0.25mA,PostNeutral,1.9166666666666667,wake,12.0
528,Ca_EEG3-1,0.25mA,PreNeutral,0.0,sleep,92.0
529,Ca_EEG3-1,0.25mA,PreNeutral,0.0,wake,8.0
530,Ca_EEG3-1,0.25mA,PreNeutral,0.08333333333333333,sleep,84.0
531,Ca_EEG3-1,0.25mA,PreNeutral,0.08333333333333333,wake,16.0
532,Ca_EEG3-1,0.25mA,PreNeutral,0.16666666666666666,sleep,82.0
533,Ca_EEG3-1,0.25mA,PreNeutral,0.16666666666666666,wake,18.0
534,Ca_EEG3-1,0.25mA,PreNeutral,0.25,sleep,88.0
535,Ca_EEG3-1,0.25mA,PreNeutral,0.25,wake,12.0
536,Ca_EEG3-1,0.25mA,PreNeutral,0.3333333333333333,sleep,36.0
537,Ca_EEG3-1,0.25mA,PreNeutral,0.3333333333333333,wake,64.0
538,Ca_EEG3-1,0.25mA,PreNeutral,0.4166666666666667,sleep,0.0
539,Ca_EEG3-1,0.25mA,PreNeutral,0.4166666666666667,wake,100.0
540,Ca_EEG3-1,0.25mA,PreNeutral,0.5,sleep,0.0
541,Ca_EEG3-1,0.25mA,PreNeutral,0.5,wake,100.0
542,Ca_EEG3-1,0.25mA,PreNeutral,0.5833333333333334,sleep,0.0
543,Ca_EEG3-1,0.25mA,PreNeutral,0.5833333333333334,wake,100.0
544,Ca_EEG3-1,0.25mA,PreNeutral,0.6666666666666666,sleep,0.0
545,Ca_EEG3-1,0.25mA,PreNeutral,0.6666666666666666,wake,100.0
546,Ca_EEG3-1,0.25mA,PreNeutral,0.75,sleep,0.0
547,Ca_EEG3-1,0.25mA,PreNeutral,0.75,wake,100.0
548,Ca_EEG3-1,0.25mA,PreNeutral,0.8333333333333334,sleep,0.0
549,Ca_EEG3-1,0.25mA,PreNeutral,0.8333333333333334,wake,100.0
550,Ca_EEG3-1,0.25mA,PreNeutral,0.9166666666666666,sleep,12.0
551,Ca_EEG3-1,0.25mA,PreNeutral,0.9166666666666666,wake,88.0
552,Ca_EEG3-1,0.25mA,PreNeutral,1.0,sleep,10.0
553,Ca_EEG3-1,0.25mA,PreNeutral,1.0,wake,90.0
554,Ca_EEG3-1,0.25mA,PreNeutral,1.0833333333333333,sleep,12.0
555,Ca_EEG3-1,0.25mA,PreNeutral,1.0833333333333333,wake,88.0
556,Ca_EEG3-1,0.25mA,PreNeutral,1.1666666666666667,sleep,92.0
557,Ca_EEG3-1,0.25mA,PreNeutral,1.1666666666666667,wake,8.0
558,Ca_EEG3-1,0.25mA,PreNeutral,1.25,sleep,92.0
559,Ca_EEG3-1,0.25mA,PreNeutral,1.25,wake,8.0
560,Ca_EEG3-1,0.25mA,PreNeutral,1.3333333333333333,sleep,90.0
561,Ca_EEG3-1,0.25mA,PreNeutral,1.3333333333333333,wake,10.0
562,Ca_EEG3-1,0.25mA,PreNeutral,1.4166666666666667,sleep,92.0
563,Ca_EEG3-1,0.25mA,PreNeutral,1.4166666666666667,wake,8.0
564,Ca_EEG3-1,0.25mA,PreNeutral,1.5,sleep,90.0
565,Ca_EEG3-1,0.25mA,PreNeutral,1.5,wake,10.0
566,Ca_EEG3-1,0.25mA,PreNeutral,1.5833333333333333,sleep,66.0
567,Ca_EEG3-1,0.25mA,PreNeutral,1.5833333333333333,wake,34.0
568,Ca_EEG3-1,0.25mA,PreNeutral,1.6666666666666667,sleep,78.0
569,Ca_EEG3-1,0.25mA,PreNeutral,1.6666666666666667,wake,22.0
570,Ca_EEG3-1,0.25mA,PreNeutral,1.75,sleep,80.0
571,Ca_EEG3-1,0.25mA,PreNeutral,1.75,wake,20.0
572,Ca_EEG3-1,0.25mA,PreNeutral,1.8333333333333333,sleep,84.0
573,Ca_EEG3-1,0.25mA,PreNeutral,1.8333333333333333,wake,16.0
574,Ca_EEG3-1,0.25mA,PreNeutral,1.9166666666666667,sleep,61.99999999999999
575,Ca_EEG3-1,0.25mA,PreNeutral,1.9166666666666667,wake,38.0
576,Ca_EEG3-2,0.25mA,PostAversive,0.0,sleep,0.0
577,Ca_EEG3-2,0.25mA,PostAversive,0.0,wake,100.0
578,Ca_EEG3-2,0.25mA,PostAversive,0.08333333333333333,sleep,28.000000000000004
579,Ca_EEG3-2,0.25mA,PostAversive,0.08333333333333333,wake,72.0
580,Ca_EEG3-2,0.25mA,PostAversive,0.16666666666666666,sleep,90.0
581,Ca_EEG3-2,0.25mA,PostAversive,0.16666666666666666,wake,10.0
582,Ca_EEG3-2,0.25mA,PostAversive,0.25,sleep,92.0
583,Ca_EEG3-2,0.25mA,PostAversive,0.25,wake,8.0
584,Ca_EEG3-2,0.25mA,PostAversive,0.3333333333333333,sleep,94.0
585,Ca_EEG3-2,0.25mA,PostAversive,0.3333333333333333,wake,6.0
586,Ca_EEG3-2,0.25mA,PostAversive,0.4166666666666667,sleep,82.0
587,Ca_EEG3-2,0.25mA,PostAversive,0.4166666666666667,wake,18.0
588,Ca_EEG3-2,0.25mA,PostAversive,0.5,sleep,94.0
589,Ca_EEG3-2,0.25mA,PostAversive,0.5,wake,6.0
590,Ca_EEG3-2,0.25mA,PostAversive,0.5833333333333334,sleep,76.0
591,Ca_EEG3-2,0.25mA,PostAversive,0.5833333333333334,wake,24.0
592,Ca_EEG3-2,0.25mA,PostAversive,0.6666666666666666,sleep,82.0
593,Ca_EEG3-2,0.25mA,PostAversive,0.6666666666666666,wake,18.0
594,Ca_EEG3-2,0.25mA,PostAversive,0.75,sleep,100.0
595,Ca_EEG3-2,0.25mA,PostAversive,0.75,wake,0.0
596,Ca_EEG3-2,0.25mA,PostAversive,0.8333333333333334,sleep,84.0
597,Ca_EEG3-2,0.25mA,PostAversive,0.8333333333333334,wake,16.0
598,Ca_EEG3-2,0.25mA,PostAversive,0.9166666666666666,sleep,100.0
599,Ca_EEG3-2,0.25mA,PostAversive,0.9166666666666666,wake,0.0
600,Ca_EEG3-2,0.25mA,PostAversive,1.0,sleep,96.0
601,Ca_EEG3-2,0.25mA,PostAversive,1.0,wake,4.0
602,Ca_EEG3-2,0.25mA,PostAversive,1.0833333333333333,sleep,94.0
603,Ca_EEG3-2,0.25mA,PostAversive,1.0833333333333333,wake,6.0
604,Ca_EEG3-2,0.25mA,PostAversive,1.1666666666666667,sleep,88.0
605,Ca_EEG3-2,0.25mA,PostAversive,1.1666666666666667,wake,12.0
606,Ca_EEG3-2,0.25mA,PostAversive,1.25,sleep,96.0
607,Ca_EEG3-2,0.25mA,PostAversive,1.25,wake,4.0
608,Ca_EEG3-2,0.25mA,PostAversive,1.3333333333333333,sleep,74.0
609,Ca_EEG3-2,0.25mA,PostAversive,1.3333333333333333,wake,26.0
610,Ca_EEG3-2,0.25mA,PostAversive,1.4166666666666667,sleep,94.0
611,Ca_EEG3-2,0.25mA,PostAversive,1.4166666666666667,wake,6.0
612,Ca_EEG3-2,0.25mA,PostAversive,1.5,sleep,96.0
613,Ca_EEG3-2,0.25mA,PostAversive,1.5,wake,4.0
614,Ca_EEG3-2,0.25mA,PostAversive,1.5833333333333333,sleep,94.0
615,Ca_EEG3-2,0.25mA,PostAversive,1.5833333333333333,wake,6.0
616,Ca_EEG3-2,0.25mA,PostAversive,1.6666666666666667,sleep,92.0
617,Ca_EEG3-2,0.25mA,PostAversive,1.6666666666666667,wake,8.0
618,Ca_EEG3-2,0.25mA,PostAversive,1.75,sleep,98.0
619,Ca_EEG3-2,0.25mA,PostAversive,1.75,wake,2.0
620,Ca_EEG3-2,0.25mA,PostAversive,1.8333333333333333,sleep,98.0
621,Ca_EEG3-2,0.25mA,PostAversive,1.8333333333333333,wake,2.0
622,Ca_EEG3-2,0.25mA,PostAversive,1.9166666666666667,sleep,98.0
623,Ca_EEG3-2,0.25mA,PostAversive,1.9166666666666667,wake,2.0
624,Ca_EEG3-2,0.25mA,PostNeutral,0.0,sleep,0.0
625,Ca_EEG3-2,0.25mA,PostNeutral,0.0,wake,100.0
626,Ca_EEG3-2,0.25mA,PostNeutral,0.08333333333333333,sleep,10.0
627,Ca_EEG3-2,0.25mA,PostNeutral,0.08333333333333333,wake,90.0
628,Ca_EEG3-2,0.25mA,PostNeutral,0.16666666666666666,sleep,54.0
629,Ca_EEG3-2,0.25mA,PostNeutral,0.16666666666666666,wake,46.0
630,Ca_EEG3-2,0.25mA,PostNeutral,0.25,sleep,94.0
631,Ca_EEG3-2,0.25mA,PostNeutral,0.25,wake,6.0
632,Ca_EEG3-2,0.25mA,PostNeutral,0.3333333333333333,sleep,96.0
633,Ca_EEG3-2,0.25mA,PostNeutral,0.3333333333333333,wake,4.0
634,Ca_EEG3-2,0.25mA,PostNeutral,0.4166666666666667,sleep,86.0
635,Ca_EEG3-2,0.25mA,PostNeutral,0.4166666666666667,wake,14.000000000000002
636,Ca_EEG3-2,0.25mA,PostNeutral,0.5,sleep,76.0
637,Ca_EEG3-2,0.25mA,PostNeutral,0.5,wake,24.0
638,Ca_EEG3-2,0.25mA,PostNeutral,0.5833333333333334,sleep,94.0
639,Ca_EEG3-2,0.25mA,PostNeutral,0.5833333333333334,wake,6.0
640,Ca_EEG3-2,0.25mA,PostNeutral,0.6666666666666666,sleep,90.0
641,Ca_EEG3-2,0.25mA,PostNeutral,0.6666666666666666,wake,10.0
642,Ca_EEG3-2,0.25mA,PostNeutral,0.75,sleep,86.0
643,Ca_EEG3-2,0.25mA,PostNeutral,0.75,wake,14.000000000000002
644,Ca_EEG3-2,0.25mA,PostNeutral,0.8333333333333334,sleep,92.0
645,Ca_EEG3-2,0.25mA,PostNeutral,0.8333333333333334,wake,8.0
646,Ca_EEG3-2,0.25mA,PostNeutral,0.9166666666666666,sleep,88.0
647,Ca_EEG3-2,0.25mA,PostNeutral,0.9166666666666666,wake,12.0
648,Ca_EEG3-2,0.25mA,PostNeutral,1.0,sleep,92.0
649,Ca_EEG3-2,0.25mA,PostNeutral,1.0,wake,8.0
650,Ca_EEG3-2,0.25mA,PostNeutral,1.0833333333333333,sleep,98.0
651,Ca_EEG3-2,0.25mA,PostNeutral,1.0833333333333333,wake,2.0
652,Ca_EEG3-2,0.25mA,PostNeutral,1.1666666666666667,sleep,94.0
653,Ca_EEG3-2,0.25mA,PostNeutral,1.1666666666666667,wake,6.0
654,Ca_EEG3-2,0.25mA,PostNeutral,1.25,sleep,90.0
655,Ca_EEG3-2,0.25mA,PostNeutral,1.25,wake,10.0
656,Ca_EEG3-2,0.25mA,PostNeutral,1.3333333333333333,sleep,96.0
657,Ca_EEG3-2,0.25mA,PostNeutral,1.3333333333333333,wake,4.0
658,Ca_EEG3-2,0.25mA,PostNeutral,1.4166666666666667,sleep,92.0
659,Ca_EEG3-2,0.25mA,PostNeutral,1.4166666666666667,wake,8.0
660,Ca_EEG3-2,0.25mA,PostNeutral,1.5,sleep,98.0
661,Ca_EEG3-2,0.25mA,PostNeutral,1.5,wake,2.0
662,Ca_EEG3-2,0.25mA,PostNeutral,1.5833333333333333,sleep,92.0
663,Ca_EEG3-2,0.25mA,PostNeutral,1.5833333333333333,wake,8.0
664,Ca_EEG3-2,0.25mA,PostNeutral,1.6666666666666667,sleep,92.0
665,Ca_EEG3-2,0.25mA,PostNeutral,1.6666666666666667,wake,8.0
666,Ca_EEG3-2,0.25mA,PostNeutral,1.75,sleep,90.0
667,Ca_EEG3-2,0.25mA,PostNeutral,1.75,wake,10.0
668,Ca_EEG3-2,0.25mA,PostNeutral,1.8333333333333333,sleep,94.0
669,Ca_EEG3-2,0.25mA,PostNeutral,1.8333333333333333,wake,6.0
670,Ca_EEG3-2,0.25mA,PostNeutral,1.9166666666666667,sleep,98.0
671,Ca_EEG3-2,0.25mA,PostNeutral,1.9166666666666667,wake,2.0
672,Ca_EEG3-2,0.25mA,PreNeutral,0.0,sleep,0.0
673,Ca_EEG3-2,0.25mA,PreNeutral,0.0,wake,100.0
674,Ca_EEG3-2,0.25mA,PreNeutral,0.08333333333333333,sleep,70.0
675,Ca_EEG3-2,0.25mA,PreNeutral,0.08333333333333333,wake,30.0
676,Ca_EEG3-2,0.25mA,PreNeutral,0.16666666666666666,sleep,52.0
677,Ca_EEG3-2,0.25mA,PreNeutral,0.16666666666666666,wake,48.0
678,Ca_EEG3-2,0.25mA,PreNeutral,0.25,sleep,100.0
679,Ca_EEG3-2,0.25mA,PreNeutral,0.25,wake,0.0
680,Ca_EEG3-2,0.25mA,PreNeutral,0.3333333333333333,sleep,84.0
681,Ca_EEG3-2,0.25mA,PreNeutral,0.3333333333333333,wake,16.0
682,Ca_EEG3-2,0.25mA,PreNeutral,0.4166666666666667,sleep,90.0
683,Ca_EEG3-2,0.25mA,PreNeutral,0.4166666666666667,wake,10.0
684,Ca_EEG3-2,0.25mA,PreNeutral,0.5,sleep,64.0
685,Ca_EEG3-2,0.25mA,PreNeutral,0.5,wake,36.0
